date,buy_volume,final_volume
01/05/2014,0,11610
02/05/2014,0,10426
03/05/2014,0,9612
04/05/2014,0,9050
05/05/2014,5000,13533
06/05/2014,0,12544
07/05/2014,0,11650
08/05/2014,0,10348
09/05/2014,0,9641
10/05/2014,0,8919
11/05/2014,0,8644
12/05/2014,4000,11246
13/05/2014,0,9954
14/05/2014,0,8629
15/05/2014,0,6986
16/05/2014,7000,12975
17/05/2014,0,11926
18/05/2014,0,11515
19/05/2014,0,10162
20/05/2014,4000,13395
21/05/2014,0,12184
22/05/2014,0,10886
23/05/2014,4000,13728
24/05/2014,0,12671
25/05/2014,0,12435
26/05/2014,0,11261
27/05/2014,3000,13187
28/05/2014,0,11610
29/05/2014,0,10726
30/05/2014,0,9688
31/05/2014,0,8652
01/06/2014,0,8304
02/06/2014,5000,11928
03/06/2014,0,10570
04/06/2014,0,9190
05/06/2014,5000,13284
06/06/2014,0,11836
07/06/2014,0,11321
08/06/2014,0,10675
09/06/2014,0,9269
10/06/2014,5000,12982
11/06/2014,0,12017
12/06/2014,3000,14027
13/06/2014,0,12237
14/06/2014,0,11495
15/06/2014,0,11197
16/06/2014,0,9753
17/06/2014,0,9124
18/06/2014,0,7838
19/06/2014,0,7010
20/06/2014,5000,10557
21/06/2014,0,9670
22/06/2014,0,9195
23/06/2014,0,8634
24/06/2014,6000,12661
25/06/2014,0,11720
26/06/2014,3000,12808
27/06/2014,0,11483
28/06/2014,0,11154
29/06/2014,0,10721
30/06/2014,0,9530
01/07/2014,0,8135
02/07/2014,5000,11940
03/07/2014,0,10431
04/07/2014,4000,13832
05/07/2014,0,12669
06/07/2014,0,12384
07/07/2014,0,11336
08/07/2014,0,10302
09/07/2014,0,9369
10/07/2014,5000,13058
11/07/2014,0,11836
12/07/2014,3000,13992
13/07/2014,0,13577
14/07/2014,0,12486
15/07/2014,0,11256
16/07/2014,0,9928
17/07/2014,0,8964
18/07/2014,5000,13033
19/07/2014,0,12351
20/07/2014,0,12044
21/07/2014,0,10802
22/07/2014,4000,13515
23/07/2014,0,12403
24/07/2014,0,11386
25/07/2014,3000,13429
26/07/2014,0,12801
27/07/2014,0,12652
28/07/2014,0,11127
29/07/2014,3000,12979
30/07/2014,0,11565
31/07/2014,0,10779
01/08/2014,0,9905
02/08/2014,0,9206
03/08/2014,0,8885
04/08/2014,0,7997
05/08/2014,5000,11859
06/08/2014,0,10815
07/08/2014,0,9604
08/08/2014,0,8750
09/08/2014,5000,13090
10/08/2014,0,12853
11/08/2014,0,11705
12/08/2014,0,10305
13/08/2014,3000,11829
14/08/2014,0,10805
15/08/2014,0,9764
16/08/2014,0,9045
17/08/2014,0,8710
18/08/2014,5000,12425
19/08/2014,0,11203
20/08/2014,0,10245
21/08/2014,5000,14004
22/08/2014,0,12598
23/08/2014,0,11709
24/08/2014,0,11393
25/08/2014,0,10493
26/08/2014,0,9293
27/08/2014,5000,13100
28/08/2014,0,11712
29/08/2014,0,10449
30/08/2014,0,9522
31/08/2014,0,8716
01/09/2014,0,7592
02/09/2014,5000,11699
03/09/2014,3000,13510
04/09/2014,0,12130
05/09/2014,0,11175
06/09/2014,0,10466
07/09/2014,0,10175
08/09/2014,0,9322
09/09/2014,5000,12355
10/09/2014,0,11018
11/09/2014,0,9609
12/09/2014,0,8731
13/09/2014,5000,12955
14/09/2014,0,12832
15/09/2014,0,11172
16/09/2014,3000,12846
17/09/2014,0,11819
18/09/2014,0,10623
19/09/2014,0,9470
20/09/2014,5000,13406
21/09/2014,0,13063
22/09/2014,0,12073
23/09/2014,3000,13630
24/09/2014,0,12484
25/09/2014,0,10866
26/09/2014,0,10061
27/09/2014,0,9475
28/09/2014,0,9319
29/09/2014,5000,13130
30/09/2014,0,12159
01/10/2014,0,10521
02/10/2014,0,9140
03/10/2014,5000,12740
04/10/2014,0,12085
05/10/2014,0,11764
06/10/2014,0,11041
07/10/2014,0,9881
08/10/2014,5000,13828
09/10/2014,0,13009
10/10/2014,0,12149
11/10/2014,0,11833
12/10/2014,0,11291
13/10/2014,3000,13412
14/10/2014,0,12359
15/10/2014,0,11149
16/10/2014,0,10219
17/10/2014,5000,14492
18/10/2014,0,14108
19/10/2014,0,13660
20/10/2014,0,12435
21/10/2014,0,11735
22/10/2014,0,10636
23/10/2014,0,9398
24/10/2014,5000,13003
25/10/2014,0,12510
26/10/2014,0,11960
27/10/2014,3000,13336
28/10/2014,0,12501
29/10/2014,0,11291
30/10/2014,0,10040
31/10/2014,0,8861
01/11/2014,4000,12388
02/11/2014,0,12039
03/11/2014,0,10729
04/11/2014,0,9683
05/11/2014,3000,11568
06/11/2014,0,10385
07/11/2014,5000,14293
08/11/2014,0,13485
09/11/2014,0,13269
10/11/2014,0,12403
11/11/2014,0,11476
12/11/2014,0,10287
13/11/2014,0,9177
14/11/2014,5000,12926
15/11/2014,0,12138
16/11/2014,0,11528
17/11/2014,0,10001
18/11/2014,5000,13910
19/11/2014,0,12430
20/11/2014,0,11127
21/11/2014,0,10237
22/11/2014,5000,14215
23/11/2014,0,13863
24/11/2014,0,14110
25/11/2014,0,13021
26/11/2014,0,11598
27/11/2014,0,9551
28/11/2014,0,8544
29/11/2014,5000,12945
30/11/2014,0,12237
01/12/2014,0,11266
02/12/2014,0,9743
03/12/2014,5000,13886
04/12/2014,0,12577
05/12/2014,0,11973
06/12/2014,0,10827
07/12/2014,0,10405
08/12/2014,5000,14468
09/12/2014,0,13681
10/12/2014,0,12532
11/12/2014,0,11483
12/12/2014,0,10455
13/12/2014,0,9319
14/12/2014,0,9082
15/12/2014,0,8051
16/12/2014,5000,12059
17/12/2014,0,10845
18/12/2014,0,9667
19/12/2014,5000,13455
20/12/2014,0,12548
21/12/2014,0,12147
22/12/2014,0,11180
23/12/2014,0,9706
24/12/2014,0,9142
25/12/2014,0,9021
26/12/2014,0,7817
27/12/2014,5000,12148
28/12/2014,0,12386
29/12/2014,0,11336
30/12/2014,0,10295
31/12/2014,0,9519
01/01/2015,0,9198
02/01/2015,0,8568
03/01/2015,0,8188
04/01/2015,0,7769
05/01/2015,5000,12223
06/01/2015,0,11291
07/01/2015,0,9923
08/01/2015,0,8409
09/01/2015,4000,11754
10/01/2015,0,11077
11/01/2015,0,10485
12/01/2015,5000,14643
13/01/2015,0,13336
14/01/2015,0,12046
15/01/2015,0,10954
16/01/2015,0,9627
17/01/2015,5000,13857
18/01/2015,0,13455
19/01/2015,0,12534
20/01/2015,0,11233
21/01/2015,0,10315
22/01/2015,0,8808
23/01/2015,5000,12508
24/01/2015,0,11744
25/01/2015,0,11117
26/01/2015,0,9983
27/01/2015,4000,13076
28/01/2015,0,11448
29/01/2015,0,9920
30/01/2015,4000,12949
31/01/2015,0,11483
01/02/2015,0,11033
02/02/2015,0,9730
03/02/2015,0,8504
04/02/2015,5000,12355
05/02/2015,0,11033
06/02/2015,0,9868
07/02/2015,5000,14465
08/02/2015,0,14246
09/02/2015,0,13153
10/02/2015,0,11258
11/02/2015,0,9748
12/02/2015,5000,13581
13/02/2015,0,12215
14/02/2015,0,11353
15/02/2015,0,10987
16/02/2015,5000,14956
17/02/2015,0,14665
18/02/2015,0,13180
19/02/2015,0,11980
20/02/2015,0,10845
21/02/2015,0,9918
22/02/2015,0,9442
23/02/2015,0,7923
24/02/2015,6000,13242
25/02/2015,0,11878
26/02/2015,0,10518
27/02/2015,5000,14357
28/02/2015,0,13783
01/03/2015,0,13325
02/03/2015,0,11963
03/03/2015,3000,13925
04/03/2015,0,12340
05/03/2015,0,10825
06/03/2015,0,9248
07/03/2015,5000,13281
08/03/2015,0,13183
09/03/2015,0,11806
10/03/2015,0,10547
11/03/2015,3000,12858
12/03/2015,0,11411
13/03/2015,3000,13239
14/03/2015,0,12858
15/03/2015,0,12367
16/03/2015,0,10772
17/03/2015,0,9669
18/03/2015,5000,14016
19/03/2015,0,13039
20/03/2015,0,12056
21/03/2015,0,11305
22/03/2015,0,11058
23/03/2015,0,8874
24/03/2015,4000,12093
25/03/2015,0,11109
26/03/2015,5000,14804
27/03/2015,0,13847
28/03/2015,0,13266
29/03/2015,0,12876
30/03/2015,0,11523
31/03/2015,0,9980
01/04/2015,5000,13807
02/04/2015,0,12989
03/04/2015,0,12529
04/04/2015,3000,14678
05/04/2015,0,14431
06/04/2015,0,13305
07/04/2015,0,12367
08/04/2015,0,11333
09/04/2015,0,10268
10/04/2015,5000,14420
11/04/2015,0,13991
12/04/2015,0,13544
13/04/2015,0,12250
14/04/2015,0,11268
15/04/2015,0,10310
16/04/2015,5000,14542
17/04/2015,0,13617
18/04/2015,0,13003
19/04/2015,0,12498
20/04/2015,0,11816
21/04/2015,0,11200
22/04/2015,0,10444
23/04/2015,3000,12508
24/04/2015,0,11754
25/04/2015,0,10985
26/04/2015,0,10485
27/04/2015,0,9277
28/04/2015,5000,13111
29/04/2015,0,11849
30/04/2015,0,11177
01/05/2015,0,10680
02/05/2015,0,9588
03/05/2015,0,8800
04/05/2015,0,7406
05/05/2015,3000,9438
06/05/2015,0,7960
07/05/2015,5000,12196
08/05/2015,0,11590
09/05/2015,0,10616
10/05/2015,0,10336
11/05/2015,0,9480
12/05/2015,5000,13902
13/05/2015,0,13049
14/05/2015,0,12147
15/05/2015,0,11063
16/05/2015,0,9981
17/05/2015,0,9214
18/05/2015,5000,13291
19/05/2015,0,12125
20/05/2015,3000,14226
21/05/2015,0,13550
22/05/2015,0,12176
23/05/2015,0,11276
24/05/2015,0,10577
25/05/2015,0,9559
26/05/2015,4000,12413
27/05/2015,0,11348
28/05/2015,0,10173
29/05/2015,3000,12532
30/05/2015,0,11456
31/05/2015,0,10685
01/06/2015,3000,11749
02/06/2015,0,9792
03/06/2015,3000,11030
04/06/2015,0,10206
05/06/2015,0,8203
06/06/2015,0,6869
07/06/2015,0,6238
08/06/2015,5000,10825
09/06/2015,0,9630
10/06/2015,5000,13990
11/06/2015,0,12688
12/06/2015,0,11525
13/06/2015,0,10405
14/06/2015,0,9488
15/06/2015,3000,11411
16/06/2015,0,10141
17/06/2015,0,8549
18/06/2015,5000,12100
