date,buy_volume,final_volume
18/06/2013,0,11110
19/06/2013,0,10696
20/06/2013,0,10439
21/06/2013,0,10167
22/06/2013,0,9805
23/06/2013,0,9590
24/06/2013,0,9185
25/06/2013,0,8969
26/06/2013,0,8651
27/06/2013,0,8440
28/06/2013,0,8096
29/06/2013,0,7695
30/06/2013,0,7392
01/07/2013,0,7062
02/07/2013,5000,11934
03/07/2013,0,11638
04/07/2013,0,11362
05/07/2013,0,10879
06/07/2013,0,10387
07/07/2013,0,10128
08/07/2013,0,9810
09/07/2013,0,9460
10/07/2013,0,9182
11/07/2013,0,8782
12/07/2013,5000,13554
13/07/2013,0,13231
14/07/2013,0,12923
15/07/2013,0,12638
16/07/2013,0,12312
17/07/2013,0,12024
18/07/2013,0,11620
19/07/2013,0,11253
20/07/2013,0,10902
21/07/2013,0,10686
22/07/2013,0,10439
23/07/2013,0,10149
24/07/2013,0,9717
25/07/2013,0,9327
26/07/2013,3000,12044
27/07/2013,0,11638
28/07/2013,0,11203
29/07/2013,0,10938
30/07/2013,0,10719
31/07/2013,0,10439
01/08/2013,0,10005
02/08/2013,0,9656
03/08/2013,0,9284
04/08/2013,0,9036
05/08/2013,0,8750
06/08/2013,3000,11504
07/08/2013,0,11160
08/08/2013,0,10836
09/08/2013,0,10545
10/08/2013,0,10266
11/08/2013,0,10052
12/08/2013,0,9897
13/08/2013,0,9633
14/08/2013,0,9516
15/08/2013,0,9204
16/08/2013,0,8862
17/08/2013,0,8648
18/08/2013,0,8483
19/08/2013,0,8351
20/08/2013,0,8007
21/08/2013,0,7867
22/08/2013,0,7698
23/08/2013,5000,12673
24/08/2013,0,12408
25/08/2013,0,12092
26/08/2013,0,11866
27/08/2013,0,11663
28/08/2013,0,11412
29/08/2013,0,11203
30/08/2013,0,10948
31/08/2013,0,10684
01/09/2013,0,10509
02/09/2013,0,10240
03/09/2013,0,10104
04/09/2013,0,9939
05/09/2013,5000,14935
06/09/2013,0,14628
07/09/2013,0,14521
08/09/2013,0,14231
09/09/2013,0,14101
10/09/2013,0,14497
11/09/2013,0,14254
12/09/2013,0,14051
13/09/2013,0,13841
14/09/2013,0,13596
15/09/2013,0,13394
16/09/2013,0,13269
17/09/2013,0,13173
18/09/2013,0,13023
19/09/2013,0,12841
20/09/2013,0,12579
21/09/2013,0,12300
22/09/2013,0,12139
23/09/2013,0,11983
24/09/2013,0,11766
25/09/2013,0,11628
26/09/2013,0,11479
27/09/2013,0,11243
28/09/2013,0,10978
29/09/2013,0,10798
30/09/2013,0,10625
01/10/2013,0,10509
02/10/2013,0,10346
03/10/2013,0,10203
04/10/2013,0,9953
05/10/2013,0,9643
06/10/2013,0,9492
07/10/2013,0,9239
08/10/2013,0,9076
09/10/2013,0,8985
10/10/2013,0,8790
11/10/2013,0,8501
12/10/2013,0,8179
13/10/2013,0,7935
14/10/2013,0,7499
15/10/2013,0,7258
16/10/2013,0,6998
17/10/2013,0,6749
18/10/2013,0,6442
19/10/2013,0,6264
20/10/2013,0,6035
21/10/2013,0,5775
22/10/2013,0,5592
23/10/2013,0,5404
24/10/2013,0,5267
25/10/2013,0,5049
26/10/2013,0,4798
27/10/2013,0,4673
28/10/2013,0,4509
29/10/2013,0,4371
30/10/2013,0,4211
31/10/2013,5000,9097
01/11/2013,0,8801
02/11/2013,0,8491
03/11/2013,0,8290
04/11/2013,0,7983
05/11/2013,0,7814
06/11/2013,0,7644
07/11/2013,0,7488
08/11/2013,0,7116
09/11/2013,0,6568
10/11/2013,0,6445
11/11/2013,0,6179
12/11/2013,0,5942
13/11/2013,0,5801
14/11/2013,0,5610
15/11/2013,0,5349
16/11/2013,5000,10170
17/11/2013,0,10015
18/11/2013,0,9858
19/11/2013,0,9593
20/11/2013,0,9348
21/11/2013,0,9113
22/11/2013,0,8718
23/11/2013,0,8409
24/11/2013,0,8115
25/11/2013,0,7932
26/11/2013,0,9274
27/11/2013,0,9052
28/11/2013,5000,13644
29/11/2013,0,13141
30/11/2013,0,12913
01/12/2013,0,12737
02/12/2013,0,12521
03/12/2013,0,12363
04/12/2013,0,12110
05/12/2013,0,11965
06/12/2013,0,11656
07/12/2013,0,11182
08/12/2013,0,11003
09/12/2013,0,10846
10/12/2013,0,10666
11/12/2013,0,10523
12/12/2013,0,10323
13/12/2013,0,9911
14/12/2013,0,9545
15/12/2013,0,9367
16/12/2013,0,9003
17/12/2013,0,8706
18/12/2013,5000,13434
19/12/2013,0,13288
20/12/2013,0,13124
21/12/2013,0,12841
22/12/2013,0,12658
23/12/2013,0,12303
24/12/2013,0,11952
25/12/2013,0,11828
26/12/2013,0,11639
27/12/2013,0,11314
28/12/2013,0,11041
29/12/2013,0,10887
30/12/2013,0,10742
31/12/2013,0,10339
01/01/2014,0,10259
02/01/2014,0,10008
03/01/2014,0,9846
04/01/2014,0,9690
05/01/2014,0,9540
06/01/2014,0,9333
07/01/2014,0,9107
08/01/2014,0,8879
09/01/2014,0,8790
10/01/2014,0,8475
11/01/2014,0,8173
12/01/2014,0,8004
13/01/2014,0,7837
14/01/2014,0,7625
15/01/2014,0,7472
16/01/2014,5000,12243
17/01/2014,0,11918
18/01/2014,0,11685
19/01/2014,0,11522
20/01/2014,0,11354
21/01/2014,0,11207
22/01/2014,0,10955
23/01/2014,0,10824
24/01/2014,0,10551
25/01/2014,0,10121
26/01/2014,0,9885
27/01/2014,0,9723
28/01/2014,0,9584
29/01/2014,0,9344
30/01/2014,5000,13982
31/01/2014,0,13715
01/02/2014,0,13461
02/02/2014,0,13260
03/02/2014,0,13038
04/02/2014,0,12809
05/02/2014,0,12566
06/02/2014,0,12446
07/02/2014,0,12229
08/02/2014,0,11923
09/02/2014,0,11555
10/02/2014,0,11389
11/02/2014,0,11204
12/02/2014,0,10925
13/02/2014,0,10788
14/02/2014,0,10513
15/02/2014,0,10070
16/02/2014,0,9796
17/02/2014,0,9617
18/02/2014,0,9527
19/02/2014,0,9294
20/02/2014,3000,11889
21/02/2014,0,11658
22/02/2014,0,11339
23/02/2014,0,11149
24/02/2014,0,10854
25/02/2014,0,10671
26/02/2014,0,10300
27/02/2014,0,10049
28/02/2014,0,9690
01/03/2014,0,9437
02/03/2014,0,9237
03/03/2014,0,9023
04/03/2014,0,8827
05/03/2014,0,8650
06/03/2014,0,8483
07/03/2014,0,8272
08/03/2014,0,8011
09/03/2014,0,7720
10/03/2014,0,7461
11/03/2014,0,7175
12/03/2014,5000,11979
13/03/2014,0,11732
14/03/2014,0,11381
15/03/2014,0,11100
16/03/2014,0,10950
17/03/2014,0,10676
18/03/2014,0,10421
19/03/2014,0,10251
20/03/2014,0,10028
21/03/2014,0,9817
22/03/2014,0,9483
23/03/2014,0,9325
24/03/2014,0,9107
25/03/2014,0,8869
26/03/2014,0,8663
27/03/2014,5000,13211
28/03/2014,0,12993
29/03/2014,0,12709
30/03/2014,0,12532
31/03/2014,0,12243
01/04/2014,0,12004
02/04/2014,0,11791
03/04/2014,0,11614
04/04/2014,0,11339
05/04/2014,0,10940
06/04/2014,0,10679
07/04/2014,0,10423
08/04/2014,0,10212
09/04/2014,0,10039
10/04/2014,0,9830
11/04/2014,0,9607
12/04/2014,5000,14010
13/04/2014,0,13809
14/04/2014,0,13524
15/04/2014,0,13236
16/04/2014,0,13027
17/04/2014,0,12613
18/04/2014,0,12336
19/04/2014,0,11875
20/04/2014,0,11811
21/04/2014,0,11592
22/04/2014,0,11458
23/04/2014,0,11314
24/04/2014,0,11081
25/04/2014,0,10666
26/04/2014,0,10312
27/04/2014,0,10013
28/04/2014,0,9765
29/04/2014,0,9625
30/04/2014,0,9177
01/05/2014,0,8911
02/05/2014,0,8605
03/05/2014,0,8315
04/05/2014,0,7971
05/05/2014,0,7628
06/05/2014,0,7349
07/05/2014,4000,11051
08/05/2014,0,10864
09/05/2014,0,10531
10/05/2014,0,10275
11/05/2014,0,10057
12/05/2014,0,9856
13/05/2014,0,9574
14/05/2014,0,9237
15/05/2014,0,9005
16/05/2014,0,8698
17/05/2014,0,8339
18/05/2014,0,8068
19/05/2014,0,7820
20/05/2014,3000,10511
21/05/2014,0,10238
22/05/2014,0,9908
23/05/2014,3000,12566
24/05/2014,0,12209
25/05/2014,0,11974
26/05/2014,0,11646
27/05/2014,0,11515
28/05/2014,0,11194
29/05/2014,0,10945
30/05/2014,0,10704
31/05/2014,0,10433
01/06/2014,0,10132
02/06/2014,0,9971
03/06/2014,0,9723
04/06/2014,0,9406
05/06/2014,0,9010
06/06/2014,0,8687
07/06/2014,5000,13277
08/06/2014,0,12959
09/06/2014,0,12762
10/06/2014,0,12372
11/06/2014,0,12171
12/06/2014,0,11945
13/06/2014,0,11678
14/06/2014,0,11358
15/06/2014,0,11139
16/06/2014,0,10709
17/06/2014,0,10423
18/06/2014,0,10114
19/06/2014,0,9922
20/06/2014,5000,14415
21/06/2014,0,13901
22/06/2014,0,13729
23/06/2014,0,13535
24/06/2014,0,13303
25/06/2014,0,13038
26/06/2014,0,12876
27/06/2014,0,12432
28/06/2014,0,12050
29/06/2014,0,11857
30/06/2014,0,11690
01/07/2014,0,11503
02/07/2014,0,11197
03/07/2014,0,10970
04/07/2014,3000,13600
05/07/2014,0,13239
06/07/2014,0,13041
07/07/2014,0,12746
08/07/2014,0,12532
09/07/2014,0,12432
10/07/2014,0,12110
11/07/2014,0,11867
12/07/2014,4000,15194
13/07/2014,0,14970
14/07/2014,0,14827
15/07/2014,0,14564
16/07/2014,0,14346
17/07/2014,0,14073
18/07/2014,0,13760
19/07/2014,0,13359
20/07/2014,0,13158
21/07/2014,0,12862
22/07/2014,0,12651
23/07/2014,0,12329
24/07/2014,0,12076
25/07/2014,0,11782
26/07/2014,0,11478
27/07/2014,0,11294
28/07/2014,0,10943
29/07/2014,3000,13600
30/07/2014,0,13440
31/07/2014,0,13185
01/08/2014,0,12767
02/08/2014,0,12243
03/08/2014,0,12018
04/08/2014,0,11762
05/08/2014,0,11508
06/08/2014,0,11199
07/08/2014,0,11019
08/08/2014,0,10707
09/08/2014,0,10108
10/08/2014,0,9775
11/08/2014,0,9406
12/08/2014,0,9178
13/08/2014,5000,13799
14/08/2014,0,13562
15/08/2014,0,13209
16/08/2014,0,12733
17/08/2014,0,12353
18/08/2014,0,12040
19/08/2014,0,11869
20/08/2014,0,11535
21/08/2014,0,11254
22/08/2014,0,10812
23/08/2014,0,10513
24/08/2014,0,10292
25/08/2014,0,9961
26/08/2014,0,9728
27/08/2014,0,9545
28/08/2014,0,9214
29/08/2014,0,8921
30/08/2014,0,8479
31/08/2014,0,8216
01/09/2014,0,7826
02/09/2014,0,7440
03/09/2014,0,7147
04/09/2014,0,6893
05/09/2014,5000,11247
06/09/2014,0,10881
07/09/2014,0,10562
08/09/2014,0,10338
09/09/2014,0,10057
10/09/2014,0,9739
11/09/2014,0,9496
12/09/2014,0,9145
13/09/2014,0,8707
14/09/2014,0,8530
15/09/2014,0,8224
16/09/2014,5000,12771
17/09/2014,0,12520
18/09/2014,0,12260
19/09/2014,0,11896
20/09/2014,0,11624
21/09/2014,0,11307
22/09/2014,0,11054
23/09/2014,0,10783
24/09/2014,0,10618
25/09/2014,0,10331
26/09/2014,0,10077
27/09/2014,5000,14725
28/09/2014,0,14296
29/09/2014,0,14010
30/09/2014,0,13715
01/10/2014,0,13356
02/10/2014,0,13142
03/10/2014,0,12785
04/10/2014,0,12408
05/10/2014,0,12105
06/10/2014,0,11821
07/10/2014,0,11498
08/10/2014,0,11237
09/10/2014,0,10930
10/10/2014,0,10582
11/10/2014,0,10158
12/10/2014,0,10057
13/10/2014,4000,13569
14/10/2014,0,13262
15/10/2014,0,12962
16/10/2014,0,12556
17/10/2014,0,12255
18/10/2014,0,11897
19/10/2014,0,11648
20/10/2014,0,11438
21/10/2014,0,11129
22/10/2014,0,10854
23/10/2014,0,10480
24/10/2014,0,10223
25/10/2014,0,9851
26/10/2014,0,9594
27/10/2014,0,9380
28/10/2014,5000,13809
29/10/2014,0,13415
30/10/2014,0,13063
31/10/2014,0,12746
01/11/2014,0,12288
02/11/2014,0,12100
03/11/2014,0,11847
04/11/2014,0,11468
05/11/2014,0,11194
06/11/2014,0,10917
07/11/2014,0,10109
08/11/2014,4000,13119
09/11/2014,0,12456
10/11/2014,0,11465
11/11/2014,0,10505
12/11/2014,0,9775
13/11/2014,0,9185
14/11/2014,0,8335
15/11/2014,0,7251
16/11/2014,0,6428
17/11/2014,0,5654
18/11/2014,0,4987
19/11/2014,0,4217
20/11/2014,0,3512
21/11/2014,0,2650
22/11/2014,0,1925
23/11/2014,0,1501
24/11/2014,0,985
25/11/2014,0,967
26/11/2014,5000,6196
27/11/2014,5000,10546
28/11/2014,0,9466
29/11/2014,5000,13127
30/11/2014,0,12525
01/12/2014,0,11725
02/12/2014,0,11099
03/12/2014,0,10487
04/12/2014,0,9669
05/12/2014,0,8639
06/12/2014,5000,12480
07/12/2014,0,11901
08/12/2014,0,10915
09/12/2014,0,10310
10/12/2014,5000,14237
11/12/2014,0,13695
12/12/2014,0,12711
13/12/2014,0,11835
14/12/2014,0,11172
15/12/2014,0,10302
16/12/2014,0,9602
17/12/2014,5000,13662
18/12/2014,0,12788
19/12/2014,0,11988
20/12/2014,0,10577
21/12/2014,0,9820
22/12/2014,0,9107
23/12/2014,0,7928
24/12/2014,5000,11244
25/12/2014,0,10834
26/12/2014,0,10083
27/12/2014,0,9344
28/12/2014,0,8895
29/12/2014,5000,12839
30/12/2014,0,11581
31/12/2014,0,10351
01/01/2015,0,10031
02/01/2015,0,9382
03/01/2015,0,8855
04/01/2015,0,8389
05/01/2015,0,7516
06/01/2015,0,6613
07/01/2015,5000,11031
08/01/2015,0,10318
09/01/2015,5000,14074
10/01/2015,0,13258
11/01/2015,0,12977
12/01/2015,0,12091
13/01/2015,0,11473
14/01/2015,0,10935
15/01/2015,0,10041
16/01/2015,0,9294
17/01/2015,5000,13389
18/01/2015,0,12904
19/01/2015,0,12310
20/01/2015,0,11648
21/01/2015,0,10935
22/01/2015,0,10367
23/01/2015,5000,14342
24/01/2015,0,13615
25/01/2015,0,13032
26/01/2015,0,12286
27/01/2015,3000,14464
28/01/2015,0,13672
29/01/2015,0,12901
30/01/2015,0,11791
31/01/2015,0,10564
01/02/2015,0,10088
02/02/2015,5000,13977
03/02/2015,0,13214
04/02/2015,0,12547
05/02/2015,0,11830
06/02/2015,0,10943
07/02/2015,3000,12461
08/02/2015,0,11609
09/02/2015,0,10689
10/02/2015,3000,12813
11/02/2015,0,11884
12/02/2015,0,10976
13/02/2015,0,9971
14/02/2015,0,8837
15/02/2015,0,8138
16/02/2015,0,7437
17/02/2015,0,6773
18/02/2015,5000,10930
19/02/2015,0,10088
20/02/2015,5000,13809
21/02/2015,0,12973
22/02/2015,0,12142
23/02/2015,0,11277
24/02/2015,4000,14086
25/02/2015,0,13264
26/02/2015,0,12485
27/02/2015,0,11557
28/02/2015,0,10544
01/03/2015,0,9822
02/03/2015,3000,11967
03/03/2015,3000,13939
04/03/2015,0,13084
05/03/2015,0,12149
06/03/2015,0,11079
07/03/2015,0,9866
08/03/2015,0,9248
09/03/2015,5000,13029
10/03/2015,0,12180
11/03/2015,0,11302
12/03/2015,0,10142
13/03/2015,0,9245
14/03/2015,5000,12871
15/03/2015,0,12258
16/03/2015,0,11317
17/03/2015,0,10248
18/03/2015,0,9406
19/03/2015,0,8379
20/03/2015,0,7251
21/03/2015,5000,10883
22/03/2015,0,9854
23/03/2015,0,8874
24/03/2015,5000,12804
25/03/2015,0,11764
26/03/2015,0,10681
27/03/2015,0,9594
28/03/2015,0,8349
29/03/2015,0,7508
30/03/2015,0,6384
31/03/2015,5000,10380
01/04/2015,5000,13843
02/04/2015,0,12611
03/04/2015,0,11718
04/04/2015,0,10697
05/04/2015,0,9791
06/04/2015,0,8642
07/04/2015,0,7371
08/04/2015,5000,11254
09/04/2015,0,10266
10/04/2015,0,8787
11/04/2015,5000,12564
12/04/2015,0,11752
13/04/2015,0,10582
14/04/2015,0,9519
15/04/2015,5000,13321
16/04/2015,0,12103
17/04/2015,0,11003
18/04/2015,0,9481
19/04/2015,0,8761
20/04/2015,0,7448
21/04/2015,0,6495
22/04/2015,0,5379
23/04/2015,5000,9460
24/04/2015,5000,13120
25/04/2015,0,11867
26/04/2015,0,11119
27/04/2015,0,10098
28/04/2015,5000,13862
29/04/2015,0,12911
30/04/2015,0,11658
01/05/2015,0,10664
02/05/2015,0,9382
03/05/2015,0,8650
04/05/2015,0,7538
05/05/2015,4000,10498
06/05/2015,0,9463
07/05/2015,5000,13023
08/05/2015,0,11490
09/05/2015,0,10008
10/05/2015,0,9214
11/05/2015,0,7918
12/05/2015,0,6802
13/05/2015,5000,10546
14/05/2015,0,9437
15/05/2015,0,8242
16/05/2015,5000,11935
17/05/2015,0,11019
18/05/2015,0,9937
19/05/2015,5000,13672
20/05/2015,0,12422
21/05/2015,0,11374
22/05/2015,0,10171
23/05/2015,0,8552
24/05/2015,0,7720
25/05/2015,0,6631
26/05/2015,6000,11574
27/05/2015,0,10554
28/05/2015,0,9550
29/05/2015,0,8234
30/05/2015,0,6903
31/05/2015,0,6204
01/06/2015,5000,9908
02/06/2015,0,8653
03/06/2015,0,7349
04/06/2015,0,6178
05/06/2015,5000,9708
06/06/2015,0,8384
07/06/2015,0,7636
08/06/2015,0,6343
09/06/2015,5000,10189
10/06/2015,0,8935
11/06/2015,0,7758
12/06/2015,5000,11525
13/06/2015,0,10116
14/06/2015,0,9117
15/06/2015,0,7877
16/06/2015,5000,11755
17/06/2015,0,10771
18/06/2015,0,9641
