date,buy_volume,final_volume
22/01/2015,10000,25519
23/01/2015,0,22574
24/01/2015,5000,24073
25/01/2015,0,21941
26/01/2015,5000,23856
27/01/2015,0,20941
28/01/2015,5000,23104
29/01/2015,5000,25272
30/01/2015,5000,26738
31/01/2015,5000,27969
01/02/2015,0,25983
02/02/2015,0,23589
03/02/2015,0,20275
04/02/2015,10000,27011
05/02/2015,0,23972
06/02/2015,0,20387
07/02/2015,10000,26375
08/02/2015,0,23959
09/02/2015,0,20750
10/02/2015,0,18031
11/02/2015,5000,19870
12/02/2015,5000,21632
13/02/2015,0,18473
14/02/2015,10000,25168
15/02/2015,0,23370
16/02/2015,5000,26187
17/02/2015,0,24813
18/02/2015,5000,26817
19/02/2015,5000,28688
20/02/2015,0,25748
21/02/2015,0,22558
22/02/2015,0,20507
23/02/2015,10000,27642
24/02/2015,0,24928
25/02/2015,5000,26903
26/02/2015,0,24293
27/02/2015,0,21015
28/02/2015,10000,27381
01/03/2015,0,25410
02/03/2015,0,22371
03/03/2015,4000,23406
04/03/2015,5000,25645
05/03/2015,0,22765
06/03/2015,5000,24695
07/03/2015,5000,25917
08/03/2015,0,23925
09/03/2015,5000,26140
10/03/2015,0,23451
11/03/2015,0,21088
12/03/2015,10000,27989
13/03/2015,0,25168
14/03/2015,5000,26944
15/03/2015,0,24961
16/03/2015,5000,26839
17/03/2015,0,23912
18/03/2015,0,21477
19/03/2015,10000,28647
20/03/2015,0,25727
21/03/2015,5000,27129
22/03/2015,0,24722
23/03/2015,0,22199
24/03/2015,5000,24069
25/03/2015,0,21186
26/03/2015,10000,27842
27/03/2015,0,24443
28/03/2015,0,20869
29/03/2015,0,18975
30/03/2015,5000,20907
31/03/2015,5000,22990
01/04/2015,5000,24786
02/04/2015,6000,27710
03/04/2015,0,25742
04/04/2015,5000,27749
05/04/2015,0,26039
06/04/2015,5000,28183
07/04/2015,0,25769
08/04/2015,5000,27646
09/04/2015,0,24927
10/04/2015,5000,26625
11/04/2015,0,23279
12/04/2015,0,21239
13/04/2015,5000,23301
14/04/2015,5000,25474
15/04/2015,0,22662
16/04/2015,0,20055
17/04/2015,10000,26679
18/04/2015,0,23619
19/04/2015,0,22007
20/04/2015,5000,23902
21/04/2015,0,21806
22/04/2015,0,18983
23/04/2015,5000,21104
24/04/2015,5000,23198
25/04/2015,5000,25139
26/04/2015,0,23281
27/04/2015,5000,25447
28/04/2015,5000,27959
29/04/2015,0,25725
30/04/2015,5000,27789
01/05/2015,0,24884
02/05/2015,5000,27113
03/05/2015,0,25673
04/05/2015,0,23131
05/05/2015,5000,25497
06/05/2015,0,23315
07/05/2015,5000,25508
08/05/2015,0,22417
09/05/2015,5000,23843
10/05/2015,0,21934
11/05/2015,0,18998
12/05/2015,10000,26164
13/05/2015,0,23989
14/05/2015,4000,25507
15/05/2015,0,22825
16/05/2015,5000,24414
17/05/2015,0,22831
18/05/2015,0,20231
19/05/2015,10000,28210
20/05/2015,0,25744
21/05/2015,5000,28111
22/05/2015,0,25569
23/05/2015,5000,27508
24/05/2015,0,25952
25/05/2015,5000,28212
26/05/2015,0,25789
27/05/2015,0,23500
28/05/2015,5000,25889
29/05/2015,0,23348
30/05/2015,0,20425
31/05/2015,0,18797
01/06/2015,10000,25762
02/06/2015,0,23220
03/06/2015,5000,25423
04/06/2015,0,22894
05/06/2015,5000,25521
06/06/2015,0,22621
07/06/2015,0,20874
08/06/2015,0,17942
09/06/2015,5000,20558
10/06/2015,0,18191
11/06/2015,5000,20448
12/06/2015,5000,22662
13/06/2015,5000,24732
14/06/2015,0,23004
15/06/2015,5000,25454
16/06/2015,0,23040
17/06/2015,0,20835
18/06/2015,10000,28617
